date,short_date,year,month,doy,day,hour,ind,rain,ind_1,temp,ind_2,wetb,dewpt,vappr,rhum,msl,ind_3,wdsp,ind_4,wddir,sun,sol_rad,stna,stno,height,lat,long
2017-08-31T08:00:00Z,2017-08-31,2017,8,243,31,8,0,0,0,10.3,0,10.1,9.9,12.2,97,1016.4,2,3,2,260,NA,0.664,Dunsany,1375,83,53.51,-6.656
2017-08-31T09:00:00Z,2017-08-31,2017,8,243,31,9,0,0,0,11.4,0,10.9,10.4,12.7,93,1017,2,3,2,240,NA,1.152,Dunsany,1375,83,53.51,-6.656
2017-08-31T10:00:00Z,2017-08-31,2017,8,243,31,10,0,0,0,13.2,0,11.4,9.8,12.1,79,1017.4,2,3,2,250,NA,1.405,Dunsany,1375,83,53.51,-6.656
2017-08-31T11:00:00Z,2017-08-31,2017,8,243,31,11,0,0,0,13.9,0,11.6,9.4,11.8,74,1017.6,2,4,2,300,NA,2.098,Dunsany,1375,83,53.51,-6.656
2017-08-31T12:00:00Z,2017-08-31,2017,8,243,31,12,0,0,0,15.1,0,11.4,7.6,10.5,61,1017.7,2,4,2,310,NA,1.668,Dunsany,1375,83,53.51,-6.656
2017-08-31T13:00:00Z,2017-08-31,2017,8,243,31,13,0,0,0,15.7,0,12.3,9.1,11.6,64,1017.9,2,4,2,320,NA,2.35,Dunsany,1375,83,53.51,-6.656
2017-08-31T14:00:00Z,2017-08-31,2017,8,243,31,14,0,0,0,14.6,0,12,9.5,11.9,71,1018,2,5,2,280,NA,1.437,Dunsany,1375,83,53.51,-6.656
2017-08-31T15:00:00Z,2017-08-31,2017,8,243,31,15,0,0,0,16,0,12.6,9.5,11.9,65,1018,2,5,2,320,NA,1.445,Dunsany,1375,83,53.51,-6.656
2017-08-31T16:00:00Z,2017-08-31,2017,8,243,31,16,0,0,0,16.9,0,12.8,9,11.5,59,1018.1,2,3,2,310,NA,1.554,Dunsany,1375,83,53.51,-6.656
2017-08-31T17:00:00Z,2017-08-31,2017,8,243,31,17,0,0,0,16.1,0,12.5,9.2,11.7,63,1018.4,2,4,2,60,NA,0.891,Dunsany,1375,83,53.51,-6.656
2017-08-31T18:00:00Z,2017-08-31,2017,8,243,31,18,0,0,0,16.2,0,12.2,8.3,11,59,1019,2,5,2,310,NA,0.285,Dunsany,1375,83,53.51,-6.656
2017-08-31T19:00:00Z,2017-08-31,2017,8,243,31,19,0,0,0,14.6,0,11.8,9.2,11.6,69,1019.6,2,3,2,280,NA,0.012,Dunsany,1375,83,53.51,-6.656
2017-08-31T20:00:00Z,2017-08-31,2017,8,243,31,20,0,0,0,12,0,10.9,9.8,12.2,86,1020.6,2,2,2,260,NA,0,Dunsany,1375,83,53.51,-6.656
2017-08-31T21:00:00Z,2017-08-31,2017,8,243,31,21,0,0,0,10.7,0,9.7,8.6,11.1,86,1021.3,2,2,2,300,NA,0,Dunsany,1375,83,53.51,-6.656
2017-08-31T22:00:00Z,2017-08-31,2017,8,243,31,22,0,0,0,9.8,0,9.2,8.5,11.1,91,1021.8,2,2,2,290,NA,0,Dunsany,1375,83,53.51,-6.656
2017-08-31T23:00:00Z,2017-08-31,2017,8,243,31,23,0,0,0,9.1,0,8.7,8.4,11,95,1022.2,2,2,2,290,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T00:00:00Z,2017-09-01,2017,9,244,1,0,0,0,0,8,0,7.8,7.5,10.4,96,1022.4,2,2,2,260,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T01:00:00Z,2017-09-01,2017,9,244,1,1,0,0,0,7.3,0,7.1,6.9,10,97,1022.6,2,1,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T02:00:00Z,2017-09-01,2017,9,244,1,2,0,0,0,6.6,0,6.5,6.4,9.6,98,1023.1,2,1,2,260,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T03:00:00Z,2017-09-01,2017,9,244,1,3,0,0,0,6.5,0,6.4,6.3,9.6,98,1023.3,2,1,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T04:00:00Z,2017-09-01,2017,9,244,1,4,0,0,0,5.6,0,5.6,5.4,9,98,1023.5,2,1,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T05:00:00Z,2017-09-01,2017,9,244,1,5,0,0,0,5.6,0,5.6,5.5,9,99,1024.1,2,1,2,260,NA,0.011,Dunsany,1375,83,53.51,-6.656
2017-09-01T06:00:00Z,2017-09-01,2017,9,244,1,6,0,0,0,6,0,5.9,5.8,9.2,98,1024.4,2,2,2,210,NA,0.247,Dunsany,1375,83,53.51,-6.656
2017-09-01T07:00:00Z,2017-09-01,2017,9,244,1,7,0,0,0,7.5,0,7.4,7.4,10.3,99,1024.6,2,2,2,220,NA,0.659,Dunsany,1375,83,53.51,-6.656
2017-09-01T08:00:00Z,2017-09-01,2017,9,244,1,8,0,0,0,10,0,9.8,9.5,11.9,97,1025.1,2,2,2,240,NA,0.953,Dunsany,1375,83,53.51,-6.656
2017-09-01T09:00:00Z,2017-09-01,2017,9,244,1,9,0,0,0,11.7,0,10.8,9.9,12.2,89,1025.6,2,3,2,270,NA,1.307,Dunsany,1375,83,53.51,-6.656
2017-09-01T10:00:00Z,2017-09-01,2017,9,244,1,10,0,0,0,13.7,0,12.1,10.7,12.9,82,1025.3,2,4,2,270,NA,1.922,Dunsany,1375,83,53.51,-6.656
2017-09-01T11:00:00Z,2017-09-01,2017,9,244,1,11,0,0,0,15,0,12.5,10.3,12.5,73,1025,2,5,2,310,NA,1.661,Dunsany,1375,83,53.51,-6.656
2017-09-01T12:00:00Z,2017-09-01,2017,9,244,1,12,0,0,0,15,0,11.6,8.3,10.9,64,1025.2,2,6,2,310,NA,2.115,Dunsany,1375,83,53.51,-6.656
2017-09-01T13:00:00Z,2017-09-01,2017,9,244,1,13,0,0,0,16.5,0,12.6,9,11.5,61,1024.9,2,6,2,260,NA,1.075,Dunsany,1375,83,53.51,-6.656
2017-09-01T14:00:00Z,2017-09-01,2017,9,244,1,14,0,0,0,16.3,0,12.8,9.6,12,64,1024.6,2,6,2,290,NA,1.546,Dunsany,1375,83,53.51,-6.656
2017-09-01T15:00:00Z,2017-09-01,2017,9,244,1,15,0,0,0,17.1,0,13,9.2,11.6,59,1024.5,2,5,2,280,NA,0.497,Dunsany,1375,83,53.51,-6.656
2017-09-01T16:00:00Z,2017-09-01,2017,9,244,1,16,0,0,0,16.1,0,12.7,9.7,12,65,1024.6,2,6,2,270,NA,0.476,Dunsany,1375,83,53.51,-6.656
2017-09-01T17:00:00Z,2017-09-01,2017,9,244,1,17,0,0,0,16.4,0,12.8,9.4,11.8,63,1024.7,2,4,2,320,NA,0.386,Dunsany,1375,83,53.51,-6.656
2017-09-01T18:00:00Z,2017-09-01,2017,9,244,1,18,0,0,0,15.7,0,12.7,10.1,12.3,69,1024.6,2,4,2,280,NA,0.113,Dunsany,1375,83,53.51,-6.656
2017-09-01T19:00:00Z,2017-09-01,2017,9,244,1,19,0,0,0,14.5,0,12.4,10.5,12.7,76,1024.9,2,3,2,260,NA,0.007,Dunsany,1375,83,53.51,-6.656
2017-09-01T20:00:00Z,2017-09-01,2017,9,244,1,20,0,0,0,12.1,0,11.1,10.1,12.3,87,1025.1,2,2,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T21:00:00Z,2017-09-01,2017,9,244,1,21,0,0,0,10.5,0,9.9,9.4,11.8,92,1025.1,2,1,2,220,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T22:00:00Z,2017-09-01,2017,9,244,1,22,0,0,0,9.2,0,8.9,8.6,11.2,95,1025.2,2,1,2,220,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-01T23:00:00Z,2017-09-01,2017,9,244,1,23,0,0,0,8.4,0,8.2,7.9,10.7,96,1025.3,2,1,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T00:00:00Z,2017-09-02,2017,9,245,2,0,0,0,0,7.9,0,7.7,7.5,10.3,97,1025.1,2,2,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T01:00:00Z,2017-09-02,2017,9,245,2,1,0,0,0,8.5,0,8.3,8,10.8,97,1024.5,2,2,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T02:00:00Z,2017-09-02,2017,9,245,2,2,0,0,0,8.2,0,7.9,7.7,10.5,96,1024.1,2,3,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T03:00:00Z,2017-09-02,2017,9,245,2,3,0,0,0,7.7,0,7.4,7.1,10.1,96,1023.6,2,3,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T04:00:00Z,2017-09-02,2017,9,245,2,4,0,0,0,7.5,0,7.4,7.3,10.2,98,1022.9,2,2,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T05:00:00Z,2017-09-02,2017,9,245,2,5,0,0.1,0,6.8,0,6.7,6.6,9.7,98,1022.6,2,3,2,160,NA,0.01,Dunsany,1375,83,53.51,-6.656
2017-09-02T06:00:00Z,2017-09-02,2017,9,245,2,6,0,0,0,7.8,0,7.7,7.6,10.4,98,1022.2,2,3,2,160,NA,0.256,Dunsany,1375,83,53.51,-6.656
2017-09-02T07:00:00Z,2017-09-02,2017,9,245,2,7,0,0,0,9.3,0,9,8.7,11.2,95,1021.8,2,3,2,150,NA,0.828,Dunsany,1375,83,53.51,-6.656
2017-09-02T08:00:00Z,2017-09-02,2017,9,245,2,8,0,0,0,12.8,0,11.2,9.6,12,81,1021.1,2,3,2,150,NA,1.338,Dunsany,1375,83,53.51,-6.656
2017-09-02T09:00:00Z,2017-09-02,2017,9,245,2,9,0,0,0,14.8,0,12.3,10.1,12.3,73,1020.6,2,6,2,170,NA,1.809,Dunsany,1375,83,53.51,-6.656
2017-09-02T10:00:00Z,2017-09-02,2017,9,245,2,10,0,0,0,16.2,0,13.6,11.4,13.5,73,1020,2,7,2,170,NA,2.001,Dunsany,1375,83,53.51,-6.656
2017-09-02T11:00:00Z,2017-09-02,2017,9,245,2,11,0,0,0,16.6,0,12.3,8.3,11,58,1019.2,2,9,2,180,NA,2.097,Dunsany,1375,83,53.51,-6.656
2017-09-02T12:00:00Z,2017-09-02,2017,9,245,2,12,0,0,0,16,0,12.3,8.9,11.4,62,1018.9,2,10,2,190,NA,1.431,Dunsany,1375,83,53.51,-6.656
2017-09-02T13:00:00Z,2017-09-02,2017,9,245,2,13,0,0,0,16.6,0,13.2,10.1,12.4,65,1018.1,2,10,2,190,NA,1.208,Dunsany,1375,83,53.51,-6.656
2017-09-02T14:00:00Z,2017-09-02,2017,9,245,2,14,0,0,0,16.7,0,13.5,10.8,13,68,1017,2,9,2,180,NA,0.869,Dunsany,1375,83,53.51,-6.656
2017-09-02T15:00:00Z,2017-09-02,2017,9,245,2,15,0,0,0,16.4,0,13.5,11,13.1,70,1016.1,2,10,2,180,NA,0.689,Dunsany,1375,83,53.51,-6.656
2017-09-02T16:00:00Z,2017-09-02,2017,9,245,2,16,0,0,0,16.1,0,13.4,11.1,13.2,72,1015.3,2,9,2,180,NA,0.492,Dunsany,1375,83,53.51,-6.656
2017-09-02T17:00:00Z,2017-09-02,2017,9,245,2,17,0,0,0,15.4,0,12.8,10.5,12.7,72,1014.4,2,9,2,170,NA,0.243,Dunsany,1375,83,53.51,-6.656
2017-09-02T18:00:00Z,2017-09-02,2017,9,245,2,18,0,0,0,15.2,0,12.8,10.6,12.8,74,1013.6,2,9,2,170,NA,0.088,Dunsany,1375,83,53.51,-6.656
2017-09-02T19:00:00Z,2017-09-02,2017,9,245,2,19,0,0,0,14.8,0,12.5,10.6,12.7,75,1013,2,9,2,170,NA,0.002,Dunsany,1375,83,53.51,-6.656
2017-09-02T20:00:00Z,2017-09-02,2017,9,245,2,20,0,0,0,14.7,0,12.5,10.7,12.8,76,1012.2,2,8,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T21:00:00Z,2017-09-02,2017,9,245,2,21,0,0,0,14.3,0,12.6,11.1,13.2,81,1011.5,2,9,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T22:00:00Z,2017-09-02,2017,9,245,2,22,0,0.2,0,13.6,0,12.1,10.8,12.9,82,1010.7,2,9,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-02T23:00:00Z,2017-09-02,2017,9,245,2,23,0,0.6,0,13,0,12.1,11.3,13.4,89,1009.6,2,9,2,150,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T00:00:00Z,2017-09-03,2017,9,246,3,0,0,1.6,0,13.1,0,12.5,12,14,92,1008.1,2,8,2,140,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T01:00:00Z,2017-09-03,2017,9,246,3,1,0,1.6,0,13.6,0,13,12.6,14.6,93,1006.8,2,8,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T02:00:00Z,2017-09-03,2017,9,246,3,2,0,2.6,0,13.8,0,13.4,13,14.9,94,1005.7,2,7,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T03:00:00Z,2017-09-03,2017,9,246,3,3,0,3.6,0,14,0,13.5,13.2,15.1,94,1004.7,2,9,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T04:00:00Z,2017-09-03,2017,9,246,3,4,0,1.2,0,14,0,13.5,13,15,93,1003.8,2,8,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T05:00:00Z,2017-09-03,2017,9,246,3,5,0,0,0,14.2,0,13.6,13.1,15.1,93,1003.1,2,6,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T06:00:00Z,2017-09-03,2017,9,246,3,6,0,1.2,0,14.6,0,13.9,13.3,15.2,91,1002.7,2,6,2,120,NA,0.038,Dunsany,1375,83,53.51,-6.656
2017-09-03T07:00:00Z,2017-09-03,2017,9,246,3,7,0,2.2,0,14.1,0,13.8,13.6,15.6,96,1002.5,2,7,2,120,NA,0.249,Dunsany,1375,83,53.51,-6.656
2017-09-03T08:00:00Z,2017-09-03,2017,9,246,3,8,0,0.2,0,14.8,0,14.5,14.3,16.3,97,1002.6,2,7,2,120,NA,0.459,Dunsany,1375,83,53.51,-6.656
2017-09-03T09:00:00Z,2017-09-03,2017,9,246,3,9,0,0,0,15.7,0,15.4,15.2,17.3,97,1002.5,2,6,2,120,NA,0.699,Dunsany,1375,83,53.51,-6.656
2017-09-03T10:00:00Z,2017-09-03,2017,9,246,3,10,0,0,0,16.8,0,16.3,16,18.1,95,1002.5,2,5,2,140,NA,0.748,Dunsany,1375,83,53.51,-6.656
2017-09-03T11:00:00Z,2017-09-03,2017,9,246,3,11,0,0,0,17.4,0,16.9,16.5,18.8,94,1002.6,2,5,2,170,NA,0.843,Dunsany,1375,83,53.51,-6.656
2017-09-03T12:00:00Z,2017-09-03,2017,9,246,3,12,0,0,0,18.5,0,17.6,17,19.4,90,1002.6,2,4,2,170,NA,0.795,Dunsany,1375,83,53.51,-6.656
2017-09-03T13:00:00Z,2017-09-03,2017,9,246,3,13,0,0,0,19,0,17.7,16.9,19.3,87,1002.6,2,3,2,150,NA,0.577,Dunsany,1375,83,53.51,-6.656
2017-09-03T14:00:00Z,2017-09-03,2017,9,246,3,14,0,0,0,18.7,0,17.8,17.3,19.7,91,1002.8,2,4,2,120,NA,1.191,Dunsany,1375,83,53.51,-6.656
2017-09-03T15:00:00Z,2017-09-03,2017,9,246,3,15,0,0,0,19.2,0,18,17.2,19.7,88,1002.6,2,5,2,110,NA,0.692,Dunsany,1375,83,53.51,-6.656
2017-09-03T16:00:00Z,2017-09-03,2017,9,246,3,16,0,0,0,19,0,18,17.3,19.8,89,1002.6,2,5,2,90,NA,0.578,Dunsany,1375,83,53.51,-6.656
2017-09-03T17:00:00Z,2017-09-03,2017,9,246,3,17,0,0,0,18.6,0,17.6,17,19.4,90,1002.8,2,6,2,100,NA,0.357,Dunsany,1375,83,53.51,-6.656
2017-09-03T18:00:00Z,2017-09-03,2017,9,246,3,18,0,0,0,18,0,17.1,16.5,18.8,91,1003.1,2,6,2,90,NA,0.096,Dunsany,1375,83,53.51,-6.656
2017-09-03T19:00:00Z,2017-09-03,2017,9,246,3,19,0,0,0,17.5,0,16.9,16.5,18.7,93,1003.7,2,4,2,90,NA,0.002,Dunsany,1375,83,53.51,-6.656
2017-09-03T20:00:00Z,2017-09-03,2017,9,246,3,20,0,0,0,17.2,0,16.7,16.3,18.6,94,1004.3,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T21:00:00Z,2017-09-03,2017,9,246,3,21,0,0,0,15.9,0,15.5,15.3,17.3,96,1004.6,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T22:00:00Z,2017-09-03,2017,9,246,3,22,0,0,0,15.3,0,15.1,15,17,97,1004.7,2,2,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-03T23:00:00Z,2017-09-03,2017,9,246,3,23,0,0,0,15.3,0,15.1,15,17.1,98,1005,2,2,2,150,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T00:00:00Z,2017-09-04,2017,9,247,4,0,0,0,0,15.5,0,15.4,15.2,17.3,98,1005,2,2,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T01:00:00Z,2017-09-04,2017,9,247,4,1,0,0,0,15.7,0,15.6,15.5,17.6,98,1005,2,1,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T02:00:00Z,2017-09-04,2017,9,247,4,2,0,0,0,17,0,16.9,16.9,19.2,99,1004.9,2,3,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T03:00:00Z,2017-09-04,2017,9,247,4,3,0,0,0,17.1,0,17.1,17,19.4,99,1004.6,2,5,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T04:00:00Z,2017-09-04,2017,9,247,4,4,0,0,0,17.2,0,17.1,17,19.4,99,1004.8,2,4,2,210,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T05:00:00Z,2017-09-04,2017,9,247,4,5,0,0.6,0,16.9,0,16.8,16.7,19,98,1005.1,2,4,2,220,NA,0.004,Dunsany,1375,83,53.51,-6.656
2017-09-04T06:00:00Z,2017-09-04,2017,9,247,4,6,0,0.6,0,16.9,0,16.7,16.6,18.9,98,1005.1,2,5,2,220,NA,0.051,Dunsany,1375,83,53.51,-6.656
2017-09-04T07:00:00Z,2017-09-04,2017,9,247,4,7,0,0,0,16.8,0,16.7,16.6,18.8,98,1005.6,2,4,2,240,NA,0.361,Dunsany,1375,83,53.51,-6.656
2017-09-04T08:00:00Z,2017-09-04,2017,9,247,4,8,0,0,0,17.1,0,16.6,16.2,18.4,94,1005.8,2,6,2,220,NA,0.397,Dunsany,1375,83,53.51,-6.656
2017-09-04T09:00:00Z,2017-09-04,2017,9,247,4,9,0,0,0,17.4,0,16.6,16.1,18.3,92,1006.3,2,8,2,230,NA,0.689,Dunsany,1375,83,53.51,-6.656
2017-09-04T10:00:00Z,2017-09-04,2017,9,247,4,10,0,0,0,17.5,0,16.5,15.8,17.9,89,1006.8,2,9,2,220,NA,0.475,Dunsany,1375,83,53.51,-6.656
2017-09-04T11:00:00Z,2017-09-04,2017,9,247,4,11,0,0.1,0,17.3,0,16.4,15.8,18,91,1007,2,8,2,220,NA,0.579,Dunsany,1375,83,53.51,-6.656
2017-09-04T12:00:00Z,2017-09-04,2017,9,247,4,12,0,0,0,17.6,0,16.5,15.7,17.9,88,1007.3,2,10,2,220,NA,0.581,Dunsany,1375,83,53.51,-6.656
2017-09-04T13:00:00Z,2017-09-04,2017,9,247,4,13,0,0.2,0,17.3,0,16.8,16.3,18.6,94,1007.6,2,9,2,220,NA,0.805,Dunsany,1375,83,53.51,-6.656
2017-09-04T14:00:00Z,2017-09-04,2017,9,247,4,14,0,0,0,17.8,0,16.7,15.9,18.1,88,1007.8,2,10,2,210,NA,0.497,Dunsany,1375,83,53.51,-6.656
2017-09-04T15:00:00Z,2017-09-04,2017,9,247,4,15,0,1,0,17.3,0,16.4,15.8,17.9,90,1008.1,2,9,2,220,NA,0.509,Dunsany,1375,83,53.51,-6.656
2017-09-04T16:00:00Z,2017-09-04,2017,9,247,4,16,0,0,0,17,0,15.9,15.1,17.1,88,1008,2,8,2,240,NA,0.432,Dunsany,1375,83,53.51,-6.656
2017-09-04T17:00:00Z,2017-09-04,2017,9,247,4,17,0,0,0,16.7,0,15.1,13.8,15.8,83,1008.8,2,7,2,250,NA,0.156,Dunsany,1375,83,53.51,-6.656
2017-09-04T18:00:00Z,2017-09-04,2017,9,247,4,18,0,0,0,15.8,0,14.7,13.9,15.9,88,1009,2,5,2,250,NA,0.028,Dunsany,1375,83,53.51,-6.656
2017-09-04T19:00:00Z,2017-09-04,2017,9,247,4,19,0,0,0,15.2,0,14.4,13.7,15.7,90,1009.5,2,4,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T20:00:00Z,2017-09-04,2017,9,247,4,20,0,0,0,14.6,0,13.6,12.8,14.8,89,1010.1,2,4,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T21:00:00Z,2017-09-04,2017,9,247,4,21,0,0,0,14.2,0,13.2,12.4,14.4,89,1009.7,2,3,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T22:00:00Z,2017-09-04,2017,9,247,4,22,0,0.2,0,13.7,0,12.9,12.2,14.2,90,1010.5,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-04T23:00:00Z,2017-09-04,2017,9,247,4,23,0,0.1,0,14.1,0,13.2,12.5,14.5,90,1009.5,2,4,2,170,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T00:00:00Z,2017-09-05,2017,9,248,5,0,0,0.1,0,14,0,13.3,12.7,14.7,92,1009.6,2,5,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T01:00:00Z,2017-09-05,2017,9,248,5,1,0,0.2,0,13.7,0,13,12.4,14.4,91,1009,2,4,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T02:00:00Z,2017-09-05,2017,9,248,5,2,0,0.6,0,13.3,0,12.8,12.3,14.3,93,1008.5,2,5,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T03:00:00Z,2017-09-05,2017,9,248,5,3,0,0.3,0,12.6,0,11.6,10.8,12.9,88,1008.5,2,6,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T04:00:00Z,2017-09-05,2017,9,248,5,4,0,0.6,0,11.9,0,11.4,11,13.1,94,1008.3,2,5,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T05:00:00Z,2017-09-05,2017,9,248,5,5,0,0.1,0,11.5,0,11.1,10.8,12.9,95,1008.3,2,6,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T06:00:00Z,2017-09-05,2017,9,248,5,6,0,0.3,0,11.5,0,11.1,10.9,13,96,1008,2,6,2,200,NA,0.028,Dunsany,1375,83,53.51,-6.656
2017-09-05T07:00:00Z,2017-09-05,2017,9,248,5,7,0,2.3,0,11.4,0,11.1,10.9,13,96,1008.6,2,5,2,200,NA,0.232,Dunsany,1375,83,53.51,-6.656
2017-09-05T08:00:00Z,2017-09-05,2017,9,248,5,8,0,0.1,0,11.9,0,11.6,11.2,13.3,95,1009.1,2,6,2,200,NA,0.44,Dunsany,1375,83,53.51,-6.656
2017-09-05T09:00:00Z,2017-09-05,2017,9,248,5,9,0,0,0,12.8,0,12.2,11.8,13.8,93,1009.4,2,7,2,210,NA,0.811,Dunsany,1375,83,53.51,-6.656
2017-09-05T10:00:00Z,2017-09-05,2017,9,248,5,10,0,0,0,13.9,0,13.1,12.3,14.3,90,1009.8,2,8,2,230,NA,1.06,Dunsany,1375,83,53.51,-6.656
2017-09-05T11:00:00Z,2017-09-05,2017,9,248,5,11,0,0,0,15.3,0,13.8,12.5,14.5,83,1010.1,2,10,2,240,NA,1.316,Dunsany,1375,83,53.51,-6.656
2017-09-05T12:00:00Z,2017-09-05,2017,9,248,5,12,0,0,0,15.1,0,12.3,9.7,12.1,70,1010.4,2,12,2,250,NA,1.767,Dunsany,1375,83,53.51,-6.656
2017-09-05T13:00:00Z,2017-09-05,2017,9,248,5,13,0,0,0,16.1,0,12.1,8.3,11,59,1010.8,2,13,2,250,NA,1.858,Dunsany,1375,83,53.51,-6.656
2017-09-05T14:00:00Z,2017-09-05,2017,9,248,5,14,0,0,0,16.1,0,12.3,8.7,11.2,61,1011.3,2,15,2,250,NA,1.736,Dunsany,1375,83,53.51,-6.656
2017-09-05T15:00:00Z,2017-09-05,2017,9,248,5,15,0,0,0,16.2,0,12.3,8.5,11.1,60,1011.6,2,14,2,250,NA,1.02,Dunsany,1375,83,53.51,-6.656
2017-09-05T16:00:00Z,2017-09-05,2017,9,248,5,16,0,0,0,15.5,0,12,8.7,11.2,63,1012,2,15,2,250,NA,0.845,Dunsany,1375,83,53.51,-6.656
2017-09-05T17:00:00Z,2017-09-05,2017,9,248,5,17,0,0,0,14.4,0,12,9.7,12,72,1012.6,2,14,2,240,NA,0.345,Dunsany,1375,83,53.51,-6.656
2017-09-05T18:00:00Z,2017-09-05,2017,9,248,5,18,0,0,0,14.1,0,11.2,8.5,11.1,69,1012.9,2,13,2,250,NA,0.143,Dunsany,1375,83,53.51,-6.656
2017-09-05T19:00:00Z,2017-09-05,2017,9,248,5,19,0,0,0,13.6,0,11.2,8.9,11.4,73,1013.5,2,12,2,240,NA,0.003,Dunsany,1375,83,53.51,-6.656
2017-09-05T20:00:00Z,2017-09-05,2017,9,248,5,20,0,0,0,13,0,11.6,10.3,12.5,83,1014.2,2,8,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T21:00:00Z,2017-09-05,2017,9,248,5,21,0,0,0,13,0,11.7,10.5,12.7,85,1014.5,2,9,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T22:00:00Z,2017-09-05,2017,9,248,5,22,0,0.3,0,12.2,0,11.3,10.3,12.6,88,1015.1,2,8,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-05T23:00:00Z,2017-09-05,2017,9,248,5,23,0,0,0,12.1,0,11.1,10.1,12.4,88,1015.2,2,9,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T00:00:00Z,2017-09-06,2017,9,249,6,0,0,0,0,11.1,0,10.4,9.7,12,90,1015.7,2,8,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T01:00:00Z,2017-09-06,2017,9,249,6,1,0,0,0,10.8,0,10.1,9.4,11.8,90,1016,2,7,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T02:00:00Z,2017-09-06,2017,9,249,6,2,0,0,0,10.7,0,10,9.3,11.7,91,1015.9,2,8,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T03:00:00Z,2017-09-06,2017,9,249,6,3,0,0,0,10.2,0,9.5,8.9,11.4,91,1016.3,2,7,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T04:00:00Z,2017-09-06,2017,9,249,6,4,0,0,0,10,0,9.5,9,11.4,93,1016.5,2,7,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2017-09-06T05:00:00Z,2017-09-06,2017,9,249,6,5,0,0,0,10.5,0,9.9,9.3,11.7,92,1017,2,7,2,240,NA,0.009,Dunsany,1375,83,53.51,-6.656
